x,Re,y,u,v
1.085858586,108585.8586,0.06969697,1.00000095,-8.854534624
1.085858586,108585.8586,0.070707071,1.000000976,-9.007801028
1.085858586,108585.8586,0.071717172,1.000001002,-9.161067424
1.085858586,108585.8586,0.072727273,1.000001028,-9.314333812
1.085858586,108585.8586,0.073737374,1.000001054,-9.467600192
1.085858586,108585.8586,0.074747475,1.00000108,-9.620866564
1.085858586,108585.8586,0.075757576,1.000001106,-9.774132928
1.085858586,108585.8586,0.076767677,1.000001133,-9.927399284
1.085858586,108585.8586,0.077777778,1.000001159,-10.08066563
1.085858586,108585.8586,0.078787879,1.000001185,-10.23393197
1.085858586,108585.8586,0.07979798,1.000001211,-10.3871983
1.085858586,108585.8586,0.080808081,1.000001237,-10.54046463
1.085858586,108585.8586,0.081818182,1.000001263,-10.69373094
1.085858586,108585.8586,0.082828283,1.000001289,-10.84699725
1.085858586,108585.8586,0.083838384,1.000001315,-11.00026355
1.085858586,108585.8586,0.084848485,1.000001341,-11.15352984
1.085858586,108585.8586,0.085858586,1.000001368,-11.30679613
1.085858586,108585.8586,0.086868687,1.000001394,-11.4600624
1.085858586,108585.8586,0.087878788,1.00000142,-11.61332867
1.085858586,108585.8586,0.088888889,1.000001446,-11.76659493
1.085858586,108585.8586,0.08989899,1.000001472,-11.91986118
1.085858586,108585.8586,0.090909091,1.000001498,-12.07312743
1.085858586,108585.8586,0.091919192,1.000001524,-12.22639366
1.085858586,108585.8586,0.092929293,1.00000155,-12.37965989
1.085858586,108585.8586,0.093939394,1.000001576,-12.53292611
1.085858586,108585.8586,0.094949495,1.000001603,-12.68619232
1.085858586,108585.8586,0.095959596,1.000001629,-12.83945852
1.085858586,108585.8586,0.096969697,1.000001655,-12.99272472
1.085858586,108585.8586,0.097979798,1.000001681,-13.14599091
1.085858586,108585.8586,0.098989899,1.000001707,-13.29925709
1.085858586,108585.8586,0.1,1.000001733,-13.45252326
1.232323232,123232.3232,0,0,0
1.232323232,123232.3232,0.001010101,0.095526321,-6.43E-05
1.232323232,123232.3232,0.002020202,0.190793155,-0.00157802
1.232323232,123232.3232,0.003030303,0.285350238,-0.000481581
1.232323232,123232.3232,0.004040404,0.378031095,-0.002935794
1.232323232,123232.3232,0.005050505,0.4678716,-0.005923778
1.232323232,123232.3232,0.006060606,0.553615481,-0.010644701
1.232323232,123232.3232,0.007070707,0.633299698,-0.021771174
1.232323232,123232.3232,0.008080808,0.705505119,-0.041183207
1.232323232,123232.3232,0.009090909,0.769474329,-0.069674573
1.232323232,123232.3232,0.01010101,0.824510369,-0.109424815
1.232323232,123232.3232,0.011111111,0.870395427,-0.162116755
1.232323232,123232.3232,0.012121212,0.907407641,-0.228651356
1.232323232,123232.3232,0.013131313,0.936198112,-0.309255765
1.232323232,123232.3232,0.014141414,0.957040636,-0.405371871
1.232323232,123232.3232,0.015151515,0.972247038,-0.512521367
1.232323232,123232.3232,0.016161616,0.982686723,-0.629961172
1.232323232,123232.3232,0.017171717,0.989592189,-0.755507617
1.232323232,123232.3232,0.018181818,0.993978805,-0.887191647
1.232323232,123232.3232,0.019191919,0.996641696,-1.023330145
1.232323232,123232.3232,0.02020202,0.998184051,-1.162529255
1.232323232,123232.3232,0.021212121,0.999065781,-1.303610541
1.232323232,123232.3232,0.022222222,0.999535962,-1.445932911
1.232323232,123232.3232,0.023232323,0.999777205,-1.58897762
1.232323232,123232.3232,0.024242424,0.999897025,-1.732422097
1.232323232,123232.3232,0.025252525,0.999954543,-1.876080387
1.232323232,123232.3232,0.026262626,0.999980741,-2.019850823
1.232323232,123232.3232,0.027272727,0.999992074,-2.163676662
1.232323232,123232.3232,0.028282828,0.999996847,-2.307527847
1.232323232,123232.3232,0.029292929,0.999998866,-2.451390028
1.232323232,123232.3232,0.03030303,0.99999956,-2.595257748
1.232323232,123232.3232,0.031313131,0.999999881,-2.739127041
1.232323232,123232.3232,0.032323232,0.999999946,-2.882997492
1.232323232,123232.3232,0.033333333,1.000000022,-3.026867872
1.232323232,123232.3232,0.034343434,0.999999999,-3.170738739
1.232323232,123232.3232,0.035353535,1.000000006,-3.31460945
1.232323232,123232.3232,0.036363636,1.000000031,-3.458480067
1.232323232,123232.3232,0.037373737,1.000000055,-3.602350676
1.232323232,123232.3232,0.038383838,1.00000008,-3.746221279
1.232323232,123232.3232,0.039393939,1.000000104,-3.890091874
1.232323232,123232.3232,0.04040404,1.000000129,-4.033962463
1.232323232,123232.3232,0.041414141,1.000000153,-4.177833044
1.232323232,123232.3232,0.042424242,1.000000178,-4.321703618
1.232323232,123232.3232,0.043434343,1.000000202,-4.465574186
1.232323232,123232.3232,0.044444444,1.000000227,-4.609444746
1.232323232,123232.3232,0.045454545,1.000000251,-4.753315299
1.232323232,123232.3232,0.046464646,1.000000276,-4.897185845
1.232323232,123232.3232,0.047474747,1.0000003,-5.041056384
1.232323232,123232.3232,0.048484848,1.000000325,-5.184926916
1.232323232,123232.3232,0.049494949,1.000000349,-5.328797441
1.232323232,123232.3232,0.050505051,1.000000374,-5.472667959
1.232323232,123232.3232,0.051515152,1.000000398,-5.616538469
1.232323232,123232.3232,0.052525253,1.000000423,-5.760408973
1.232323232,123232.3232,0.053535354,1.000000447,-5.90427947
1.232323232,123232.3232,0.054545455,1.000000472,-6.048149959
1.232323232,123232.3232,0.055555556,1.000000496,-6.192020442
1.232323232,123232.3232,0.056565657,1.000000521,-6.335890918
1.232323232,123232.3232,0.057575758,1.000000545,-6.479761386
1.232323232,123232.3232,0.058585859,1.00000057,-6.623631848
1.232323232,123232.3232,0.05959596,1.000000594,-6.767502302
1.232323232,123232.3232,0.060606061,1.000000619,-6.911372749
1.232323232,123232.3232,0.061616162,1.000000643,-7.055243189
1.232323232,123232.3232,0.062626263,1.000000668,-7.199113623
1.232323232,123232.3232,0.063636364,1.000000692,-7.342984049
1.232323232,123232.3232,0.064646465,1.000000717,-7.486854468
1.232323232,123232.3232,0.065656566,1.000000741,-7.63072488
1.232323232,123232.3232,0.066666667,1.000000766,-7.774595285
1.232323232,123232.3232,0.067676768,1.00000079,-7.918465683
1.232323232,123232.3232,0.068686869,1.000000815,-8.062336074
1.232323232,123232.3232,0.06969697,1.000000839,-8.206206458
1.232323232,123232.3232,0.070707071,1.000000864,-8.350076835
1.232323232,123232.3232,0.071717172,1.000000888,-8.493947204
1.232323232,123232.3232,0.072727273,1.000000913,-8.637817567
1.232323232,123232.3232,0.073737374,1.000000937,-8.781687923
1.232323232,123232.3232,0.074747475,1.000000962,-8.925558271
1.232323232,123232.3232,0.075757576,1.000000986,-9.069428613
1.232323232,123232.3232,0.076767677,1.000001011,-9.213298947
1.232323232,123232.3232,0.077777778,1.000001035,-9.357169275
1.232323232,123232.3232,0.078787879,1.00000106,-9.501039595
1.232323232,123232.3232,0.07979798,1.000001084,-9.644909908
1.232323232,123232.3232,0.080808081,1.000001109,-9.788780215
1.232323232,123232.3232,0.081818182,1.000001133,-9.932650514
1.232323232,123232.3232,0.082828283,1.000001158,-10.07652081
1.232323232,123232.3232,0.083838384,1.000001183,-10.22039109
1.232323232,123232.3232,0.084848485,1.000001207,-10.36426137
1.232323232,123232.3232,0.085858586,1.000001232,-10.50813164
1.232323232,123232.3232,0.086868687,1.000001256,-10.6520019
1.232323232,123232.3232,0.087878788,1.000001281,-10.79587216
1.232323232,123232.3232,0.088888889,1.000001305,-10.93974241
1.232323232,123232.3232,0.08989899,1.00000133,-11.08361265
1.232323232,123232.3232,0.090909091,1.000001354,-11.22748289
1.232323232,123232.3232,0.091919192,1.000001379,-11.37135312
1.232323232,123232.3232,0.092929293,1.000001403,-11.51522334
1.232323232,123232.3232,0.093939394,1.000001428,-11.65909355
1.232323232,123232.3232,0.094949495,1.000001452,-11.80296376
1.232323232,123232.3232,0.095959596,1.000001477,-11.94683396
1.232323232,123232.3232,0.096969697,1.000001501,-12.09070416
1.232323232,123232.3232,0.097979798,1.000001526,-12.23457434
1.232323232,123232.3232,0.098989899,1.00000155,-12.37844452
1.232323232,123232.3232,0.1,1.000001575,-12.52231469
1.378787879,137878.7879,0,0,0
1.378787879,137878.7879,0.001010101,0.090312156,-0.00015949
1.378787879,137878.7879,0.002020202,0.180413306,-0.001471302
1.378787879,137878.7879,0.003030303,0.269912232,-0.0012965
1.378787879,137878.7879,0.004040404,0.358020388,-0.00201348
1.378787879,137878.7879,0.005050505,0.443572738,-0.005766502
1.378787879,137878.7879,0.006060606,0.525773931,-0.010254899
1.378787879,137878.7879,0.007070707,0.603233813,-0.018529398
1.378787879,137878.7879,0.008080808,0.674774373,-0.032370881
1.378787879,137878.7879,0.009090909,0.739356986,-0.053691267
1.378787879,137878.7879,0.01010101,0.796170451,-0.084454986
1.378787879,137878.7879,0.011111111,0.844761096,-0.126384893
1.378787879,137878.7879,0.012121212,0.884529638,-0.18229603
1.378787879,137878.7879,0.013131313,0.916473399,-0.250849884
1.378787879,137878.7879,0.014141414,0.941307541,-0.331874101
1.378787879,137878.7879,0.015151515,0.959948825,-0.424637014
1.378787879,137878.7879,0.016161616,0.973844244,-0.526711448
1.378787879,137878.7879,0.017171717,0.98331071,-0.638647982
1.378787879,137878.7879,0.018181818,0.989691383,-0.757698998
1.378787879,137878.7879,0.019191919,0.993840241,-0.882196071
1.378787879,137878.7879,0.02020202,0.996448715,-1.010654663
1.378787879,137878.7879,0.021212121,0.998016878,-1.141938871
1.378787879,137878.7879,0.022222222,0.998925888,-1.275101332
1.378787879,137878.7879,0.023232323,0.999440977,-1.40943482
1.378787879,137878.7879,0.024242424,0.999718701,-1.544508533
1.378787879,137878.7879,0.025252525,0.999862971,-1.680016379
1.378787879,137878.7879,0.026262626,0.999935508,-1.815767079
1.378787879,137878.7879,0.027272727,0.99997067,-1.951649363
1.378787879,137878.7879,0.028282828,0.99998716,-2.087599876
1.378787879,137878.7879,0.029292929,0.999994669,-2.223584405
1.378787879,137878.7879,0.03030303,0.999997765,-2.359586332
1.378787879,137878.7879,0.031313131,0.999999143,-2.495595202
1.378787879,137878.7879,0.032323232,0.999999678,-2.631607617
1.378787879,137878.7879,0.033333333,0.999999899,-2.767621389
1.378787879,137878.7879,0.034343434,0.999999961,-2.903635875
1.378787879,137878.7879,0.035353535,1.000000026,-3.039650333
1.378787879,137878.7879,0.036363636,0.999999998,-3.175665255
1.378787879,137878.7879,0.037373737,1.000000006,-3.311679992
1.378787879,137878.7879,0.038383838,1.000000029,-3.447694644
1.378787879,137878.7879,0.039393939,1.000000052,-3.58370929
1.378787879,137878.7879,0.04040404,1.000000075,-3.719723929
1.378787879,137878.7879,0.041414141,1.000000098,-3.855738563
1.378787879,137878.7879,0.042424242,1.000000121,-3.99175319
1.378787879,137878.7879,0.043434343,1.000000145,-4.127767811
1.378787879,137878.7879,0.044444444,1.000000168,-4.263782425
1.378787879,137878.7879,0.045454545,1.000000191,-4.399797033
1.378787879,137878.7879,0.046464646,1.000000214,-4.535811635
1.378787879,137878.7879,0.047474747,1.000000237,-4.671826231
1.378787879,137878.7879,0.048484848,1.00000026,-4.80784082
1.378787879,137878.7879,0.049494949,1.000000284,-4.943855403
1.378787879,137878.7879,0.050505051,1.000000307,-5.079869979
1.378787879,137878.7879,0.051515152,1.00000033,-5.21588455
1.378787879,137878.7879,0.052525253,1.000000353,-5.351899114
1.378787879,137878.7879,0.053535354,1.000000376,-5.487913671
1.378787879,137878.7879,0.054545455,1.000000399,-5.623928223
1.378787879,137878.7879,0.055555556,1.000000423,-5.759942768
1.378787879,137878.7879,0.056565657,1.000000446,-5.895957307
1.378787879,137878.7879,0.057575758,1.000000469,-6.031971839
1.378787879,137878.7879,0.058585859,1.000000492,-6.167986365
1.378787879,137878.7879,0.05959596,1.000000515,-6.304000885
1.378787879,137878.7879,0.060606061,1.000000538,-6.440015399
1.378787879,137878.7879,0.061616162,1.000000562,-6.576029906
1.378787879,137878.7879,0.062626263,1.000000585,-6.712044407
1.378787879,137878.7879,0.063636364,1.000000608,-6.848058902
1.378787879,137878.7879,0.064646465,1.000000631,-6.98407339
1.378787879,137878.7879,0.065656566,1.000000654,-7.120087872
1.378787879,137878.7879,0.066666667,1.000000678,-7.256102348
1.378787879,137878.7879,0.067676768,1.000000701,-7.392116818
1.378787879,137878.7879,0.068686869,1.000000724,-7.528131281
1.378787879,137878.7879,0.06969697,1.000000747,-7.664145738
1.378787879,137878.7879,0.070707071,1.00000077,-7.800160188
1.378787879,137878.7879,0.071717172,1.000000793,-7.936174632
1.378787879,137878.7879,0.072727273,1.000000817,-8.07218907
1.378787879,137878.7879,0.073737374,1.00000084,-8.208203502
1.378787879,137878.7879,0.074747475,1.000000863,-8.344217927
1.378787879,137878.7879,0.075757576,1.000000886,-8.480232346
1.378787879,137878.7879,0.076767677,1.000000909,-8.616246759
1.378787879,137878.7879,0.077777778,1.000000932,-8.752261166
1.378787879,137878.7879,0.078787879,1.000000956,-8.888275566
1.378787879,137878.7879,0.07979798,1.000000979,-9.024289959
1.378787879,137878.7879,0.080808081,1.000001002,-9.160304347
1.378787879,137878.7879,0.081818182,1.000001025,-9.296318728
1.378787879,137878.7879,0.082828283,1.000001048,-9.432333103
1.378787879,137878.7879,0.083838384,1.000001071,-9.568347472
1.378787879,137878.7879,0.084848485,1.000001095,-9.704361834
1.378787879,137878.7879,0.085858586,1.000001118,-9.84037619
1.378787879,137878.7879,0.086868687,1.000001141,-9.97639054
1.378787879,137878.7879,0.087878788,1.000001164,-10.11240488
1.378787879,137878.7879,0.088888889,1.000001187,-10.24841922
1.378787879,137878.7879,0.08989899,1.00000121,-10.38443355
1.378787879,137878.7879,0.090909091,1.000001234,-10.52044788
1.378787879,137878.7879,0.091919192,1.000001257,-10.65646219
1.378787879,137878.7879,0.092929293,1.00000128,-10.79247651
1.378787879,137878.7879,0.093939394,1.000001303,-10.92849081
1.378787879,137878.7879,0.094949495,1.000001326,-11.06450511
1.378787879,137878.7879,0.095959596,1.000001349,-11.2005194
1.378787879,137878.7879,0.096969697,1.000001373,-11.33653369
1.378787879,137878.7879,0.097979798,1.000001396,-11.47254797
1.378787879,137878.7879,0.098989899,1.000001419,-11.60856224
1.378787879,137878.7879,0.1,1.000001442,-11.74457651
1.525252525,152525.2525,0,0,0
1.525252525,152525.2525,0.001010101,0.085867587,-0.000288597
1.525252525,152525.2525,0.002020202,0.171567017,-0.001122902
1.525252525,152525.2525,0.003030303,0.256737967,-0.001701486
1.525252525,152525.2525,0.004040404,0.340874397,-0.001283406
1.525252525,152525.2525,0.005050505,0.42286389,-0.004125763
1.525252525,152525.2525,0.006060606,0.502045806,-0.007851042
1.525252525,152525.2525,0.007070707,0.577229556,-0.014683528
1.525252525,152525.2525,0.008080808,0.647356439,-0.026116576
1.525252525,152525.2525,0.009090909,0.711477819,-0.043749984
1.525252525,152525.2525,0.01010101,0.768803175,-0.069258051
1.525252525,152525.2525,0.011111111,0.818802873,-0.104224414
1.525252525,152525.2525,0.012121212,0.861286238,-0.149879481
1.525252525,152525.2525,0.013131313,0.896415191,-0.206916859
1.525252525,152525.2525,0.014141414,0.924639384,-0.275518493
1.525252525,152525.2525,0.015151515,0.946608747,-0.355440281
1.525252525,152525.2525,0.016161616,0.963176401,-0.445840662
1.525252525,152525.2525,0.017171717,0.975668032,-0.544334348
1.525252525,152525.2525,0.018181818,0.98422739,-0.651733129
1.525252525,152525.2525,0.019191919,0.990045921,-0.76552739
1.525252525,152525.2525,0.02020202,0.993894426,-0.884149762
1.525252525,152525.2525,0.021212121,0.996374686,-1.006288909
1.525252525,152525.2525,0.022222222,0.99791815,-1.130960454
1.525252525,152525.2525,0.023232323,0.998834599,-1.257415697
1.525252525,152525.2525,0.024242424,0.999367956,-1.385005213
1.525252525,152525.2525,0.025252525,0.999668538,-1.513313766
1.525252525,152525.2525,0.026262626,0.999831616,-1.642065257
1.525252525,152525.2525,0.027272727,0.99991695,-1.771077301
1.525252525,152525.2525,0.028282828,0.999960363,-1.900235102
1.525252525,152525.2525,0.029292929,0.999981769,-2.029472235
1.525252525,152525.2525,0.03030303,0.999991791,-2.158751956
1.525252525,152525.2525,0.031313131,0.999996449,-2.28805238
1.525252525,152525.2525,0.032323232,0.999998521,-2.417363127
1.525252525,152525.2525,0.033333333,0.999999384,-2.546678867
1.525252525,152525.2525,0.034343434,0.999999785,-2.67599655
1.525252525,152525.2525,0.035353535,0.999999918,-2.805315422
1.525252525,152525.2525,0.036363636,0.999999984,-2.934634588
1.525252525,152525.2525,0.037373737,1.000000023,-3.063953872
1.525252525,152525.2525,0.038383838,0.999999994,-3.193273498
1.525252525,152525.2525,0.039393939,1.000000007,-3.322592909
1.525252525,152525.2525,0.04040404,1.000000029,-3.451912269
1.525252525,152525.2525,0.041414141,1.000000051,-3.581231623
1.525252525,152525.2525,0.042424242,1.000000073,-3.710550972
1.525252525,152525.2525,0.043434343,1.000000096,-3.839870315
1.525252525,152525.2525,0.044444444,1.000000118,-3.969189652
1.525252525,152525.2525,0.045454545,1.00000014,-4.098508983
1.525252525,152525.2525,0.046464646,1.000000162,-4.227828309
1.525252525,152525.2525,0.047474747,1.000000184,-4.357147629
1.525252525,152525.2525,0.048484848,1.000000206,-4.486466944
1.525252525,152525.2525,0.049494949,1.000000228,-4.615786252
1.525252525,152525.2525,0.050505051,1.00000025,-4.745105555
1.525252525,152525.2525,0.051515152,1.000000272,-4.874424852
1.525252525,152525.2525,0.052525253,1.000000294,-5.003744144
1.525252525,152525.2525,0.053535354,1.000000316,-5.13306343
1.525252525,152525.2525,0.054545455,1.000000338,-5.26238271
1.525252525,152525.2525,0.055555556,1.00000036,-5.391701985
1.525252525,152525.2525,0.056565657,1.000000382,-5.521021253
1.525252525,152525.2525,0.057575758,1.000000404,-5.650340516
1.525252525,152525.2525,0.058585859,1.000000426,-5.779659774
1.525252525,152525.2525,0.05959596,1.000000448,-5.908979025
1.525252525,152525.2525,0.060606061,1.00000047,-6.038298271
1.525252525,152525.2525,0.061616162,1.000000492,-6.167617512
1.525252525,152525.2525,0.062626263,1.000000514,-6.296936746
1.525252525,152525.2525,0.063636364,1.000000536,-6.426255975
1.525252525,152525.2525,0.064646465,1.000000558,-6.555575198
1.525252525,152525.2525,0.065656566,1.00000058,-6.684894416
1.525252525,152525.2525,0.066666667,1.000000602,-6.814213628
1.525252525,152525.2525,0.067676768,1.000000624,-6.943532834
1.525252525,152525.2525,0.068686869,1.000000646,-7.072852034
1.525252525,152525.2525,0.06969697,1.000000668,-7.202171229
